2020.10.23 0:00,12990.25
2020.10.24 0:00,12944.52
2020.10.25 0:00,13128.46
2020.10.26 0:00,13036.77
2020.10.27 0:00,13076.37
2020.10.28 0:00,13651.47
2020.10.29 0:00,13289
2020.10.30 0:00,13458.66
2020.10.31 0:00,13564.72
2020.11.1 0:00,13810.32
2020.11.2 0:00,13758.88
2020.11.3 0:00,13575.17
2020.11.4 0:00,14023.31
2020.11.5 0:00,14155.59
2020.11.6 0:00,15591.39
2020.11.7 0:00,15595.77
2020.11.8 0:00,14839.84
2020.11.9 0:00,15490.6
2020.11.10 0:00,15328.53
2020.11.11 0:00,15317.04
2020.11.12 0:00,15708.65
2020.11.13 0:00,16295.57
2020.11.14 0:00,16339.33
2020.11.15 0:00,16091.07
2020.11.16 0:00,15968.16
2020.11.17 0:00,16725.15
2020.11.18 0:00,17679.72
2020.11.19 0:00,17798.45
2020.11.20 0:00,17820.57
2020.11.21 0:00,18687.45
2020.11.22 0:00,18699.75
2020.11.23 0:00,18422.28
2020.11.24 0:00,18398.91
2020.11.25 0:00,19172.52
2020.11.26 0:00,18739.8
2020.11.27 0:00,17151.44
2020.11.28 0:00,17138.87
2020.11.29 0:00,17732.42
2020.11.30 0:00,18191.6
2020.12.1 0:00,19709.73
2020.12.2 0:00,18792.52
2020.12.3 0:00,19226.97
2020.12.4 0:00,19454.54
2020.12.5 0:00,18670.49
2020.12.6 0:00,19155.06
2020.12.7 0:00,19377.66
2020.12.8 0:00,19181.41
2020.12.9 0:00,18318.87
2020.12.10 0:00,18554.15
2020.12.11 0:00,18247.76
2020.12.12 0:00,18029.36
2020.12.13 0:00,18803.44
2020.12.14 0:00,19164.48
2020.12.15 0:00,19276.59
2020.12.16 0:00,19439.75
2020.12.17 0:00,21379.48
2020.12.18 0:00,22847.46
2020.12.19 0:00,23150.79
2020.12.20 0:00,23869.92
2020.12.21 0:00,23490.58
2020.12.22 0:00,22745.48
2020.12.23 0:00,23824.99
2020.12.24 0:00,23253.37
2020.12.25 0:00,23715.53
2020.12.26 0:00,24693.58
2020.12.27 0:00,26443.21
2020.12.28 0:00,26246.58
2020.12.29 0:00,27036.69
2020.12.30 0:00,27376.37
2020.12.31 0:00,28856.59
2021.1.1 0:00,28982.56
2021.1.2 0:00,29393.75
2021.1.3 0:00,32195.46
2021.1.4 0:00,33000.78
2021.1.5 0:00,32035.03
2021.1.6 0:00,34046.67
2021.1.7 0:00,36860.41
2021.1.8 0:00,39486.04
2021.1.9 0:00,40670.25
2021.1.10 0:00,40240.72
2021.1.11 0:00,38240.09
2021.1.12 0:00,35544.94
2021.1.13 0:00,34011.82
2021.1.14 0:00,37393.13
2021.1.15 0:00,39158.47
2021.1.16 0:00,36828.52
2021.1.17 0:00,36065.2
2021.1.18 0:00,35793.01
2021.1.19 0:00,36632.35
2021.1.20 0:00,36020.13
2021.1.21 0:00,35538.98
2021.1.22 0:00,30797.88
2021.1.23 0:00,33002.38
2021.1.24 0:00,32099.74
2021.1.25 0:00,32276.84
2021.1.26 0:00,32243.26
2021.1.27 0:00,32541.8
2021.1.28 0:00,30419.17
2021.1.29 0:00,33403.17
2021.1.30 0:00,34314.26
2021.1.31 0:00,34318.1
2021.2.1 0:00,33136.46
2021.2.2 0:00,33522.9
2021.2.3 0:00,35529.66
2021.2.4 0:00,37676.25
2021.2.5 0:00,37002.09
2021.2.6 0:00,38278.61
2021.2.7 0:00,39323.26
2021.2.8 0:00,38928.1
2021.2.9 0:00,46364.3
2021.2.10 0:00,46589.58
2021.2.11 0:00,44878.17
2021.2.12 0:00,48013.38
2021.2.13 0:00,47471.4
2021.2.14 0:00,47185.19
2021.2.15 0:00,48720.37
2021.2.16 0:00,47951.85
2021.2.17 0:00,49160.1
2021.2.18 0:00,52118.23
2021.2.19 0:00,51608.15
2021.2.20 0:00,55916.5
2021.2.21 0:00,56001.2
2021.2.22 0:00,57487.86
2021.2.23 0:00,54123.4
2021.2.24 0:00,48880.43
2021.2.25 0:00,50624.84
2021.2.26 0:00,46800.42
2021.2.27 0:00,46340.31
2021.2.28 0:00,46155.87
2021.3.1 0:00,45113.92
2021.3.2 0:00,49618.43
2021.3.3 0:00,48356.04
2021.3.4 0:00,50477.7
2021.3.5 0:00,48448.91
2021.3.6 0:00,48861.38
2021.3.7 0:00,48881.59
2021.3.8 0:00,51169.7
2021.3.9 0:00,52299.33
2021.3.10 0:00,54881.52
2021.3.11 0:00,55997.23
2021.3.12 0:00,57764
2021.3.13 0:00,57253.28
2021.3.14 0:00,61258.73
2021.3.15 0:00,59133.47
2021.3.16 0:00,55754.72
2021.3.17 0:00,56872.38
2021.3.18 0:00,58913
